EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,results_path
vary_B2,49,6,2,51,VI_best_tau_by_ELBO,8.137551308,,0.262474746,3.130672175,2.3621159,-670.0980347,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_51.pt
vary_B2,49,6,2,52,GPArealModel,7.725897312,,0.544144125,3.57025368,0.828433585,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_52.pt
vary_B2,49,6,2,52,GPmodel,7.901764393,,0.70118578,2.122661077,1.172717642,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_52.pt
vary_B2,49,6,2,52,VI_best_tau_by_ELBO,8.053504944,,0.262410522,2.334032209,2.214585029,-649.4611572,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_52.pt
vary_B2,49,6,2,53,GPArealModel,7.537745476,,0.241605651,5.852410168,1.279539832,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_53.pt
vary_B2,49,6,2,53,GPmodel,7.865353584,,0.33529842,3.501724655,0.886710208,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_53.pt
vary_B2,49,6,2,53,VI_best_tau_by_ELBO,7.962780952,,0.262089252,3.158477637,1.807408264,-647.8820801,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_53.pt
vary_B2,49,6,2,54,GPArealModel,7.804824829,,0.571443829,3.906568375,0.660639288,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_54.pt
vary_B2,49,6,2,54,GPmodel,8.033711433,,0.652834501,2.375424601,1.19379604,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_54.pt
vary_B2,49,6,2,54,VI_best_tau_by_ELBO,8.126870155,,0.262997627,3.283457877,2.150883711,-659.3339966,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_54.pt
vary_B2,49,6,2,55,GPArealModel,8.638173103,,0.357306325,4.769408258,1.554384406,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_55.pt
vary_B2,49,6,2,55,GPmodel,8.058586121,,0.536186456,3.263761232,1.183905051,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_55.pt
vary_B2,49,6,2,55,VI_best_tau_by_ELBO,8.429379463,,0.262481034,3.631355343,2.269431446,-670.9650635,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_55.pt
vary_B2,49,6,2,56,GPArealModel,8.252212524,,0.406598896,3.482479985,1.580970684,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_56.pt
vary_B2,49,6,2,56,GPmodel,7.938947201,,0.602692194,2.338666056,1.138667396,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_56.pt
vary_B2,49,6,2,56,VI_best_tau_by_ELBO,8.175967216,,0.262241721,1.982194821,2.227889315,-650.2589844,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_56.pt
vary_B2,49,6,2,57,GPArealModel,7.839796543,,0.332655914,4.106121071,2.21602285,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_57.pt
vary_B2,49,6,2,57,GPmodel,8.016181946,,0.436770816,3.399474199,0.943676455,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_57.pt
vary_B2,49,6,2,57,VI_best_tau_by_ELBO,8.178131104,,0.262729913,3.152186964,1.982835878,-654.6510742,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_57.pt
vary_B2,49,6,2,58,GPArealModel,7.590855598,,0.586042706,5.315279685,0.904879229,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_58.pt
vary_B2,49,6,2,58,GPmodel,7.924555302,,0.557806099,4.549894001,1.023909412,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_58.pt
vary_B2,49,6,2,58,VI_best_tau_by_ELBO,8.079911232,,0.263027757,5.319470374,2.779854129,-695.961792,0.4,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_58.pt
vary_B2,49,6,2,59,GPArealModel,7.618055344,,0.621525742,3.996169987,0.926047151,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_59.pt
vary_B2,49,6,2,59,GPmodel,7.885034084,,0.50558468,3.08620125,0.850642608,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_59.pt
vary_B2,49,6,2,59,VI_best_tau_by_ELBO,8.094285011,,0.262811482,2.853692046,2.069837086,-650.2032593,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_59.pt
vary_B2,49,6,2,60,GPArealModel,7.666568756,,0.542625603,3.702578467,2.012219177,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_60.pt
vary_B2,49,6,2,60,GPmodel,7.995116234,,0.711723654,2.300920301,1.337157138,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_60.pt
vary_B2,49,6,2,60,VI_best_tau_by_ELBO,8.135230064,,0.262535423,2.655773959,2.341728445,-662.2994751,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_60.pt
vary_B2,49,6,2,61,GPArealModel,8.293042183,,0.301771387,4.665413138,1.074575868,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_61.pt
vary_B2,49,6,2,61,GPmodel,8.087100983,,0.376780961,3.005367485,1.081045601,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_61.pt
vary_B2,49,6,2,61,VI_best_tau_by_ELBO,8.281730652,,0.262252748,2.695769741,2.031805416,-654.3446899,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_61.pt
vary_B2,49,6,2,62,GPArealModel,7.831336498,,0.537309494,3.926532046,0.605487884,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_62.pt
vary_B2,49,6,2,62,GPmodel,7.825061798,,0.632733922,2.673894131,1.316438247,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_62.pt
vary_B2,49,6,2,62,VI_best_tau_by_ELBO,8.002706528,,0.262818933,2.942771624,2.479112065,-674.177124,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_62.pt
vary_B2,49,6,2,63,GPArealModel,7.643131733,,0.289346029,2.983733627,3.028237382,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_63.pt
vary_B2,49,6,2,63,GPmodel,7.918613434,,0.595164571,2.100456908,1.041889697,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_63.pt
vary_B2,49,6,2,63,VI_best_tau_by_ELBO,8.052995682,,0.262413889,1.947724579,2.072690406,-641.657605,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_63.pt
vary_B2,49,6,2,64,GPArealModel,7.85536623,,0.384905285,3.390034494,1.444256418,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_64.pt
vary_B2,49,6,2,64,GPmodel,7.967857838,,0.661872332,2.296944599,1.342019735,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_64.pt
vary_B2,49,6,2,64,VI_best_tau_by_ELBO,8.327246666,,0.262460083,1.661906572,2.384626635,-653.5292236,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_64.pt
vary_B2,49,6,2,65,GPArealModel,8.62195015,,0.836849988,2.265689934,2.095682696,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_65.pt
vary_B2,49,6,2,65,GPmodel,7.966264248,,0.726254463,2.201213362,1.003730679,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_65.pt
vary_B2,49,6,2,65,VI_best_tau_by_ELBO,8.684304237,,0.262203634,1.529182366,2.316524393,-639.1124756,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_65.pt
vary_B2,49,6,2,66,GPArealModel,7.349110603,,0.489969835,2.076032989,0.902787274,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_66.pt
vary_B2,49,6,2,66,GPmodel,7.980088234,,1.408740119,1.470258891,1.38711532,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_66.pt
vary_B2,49,6,2,66,VI_best_tau_by_ELBO,8.021468163,,0.261957824,0.938066382,2.47362287,-639.0318115,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_66.pt
vary_B2,49,6,2,67,GPArealModel,7.863516331,,0.101806938,3.17190212,5.581932224,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_67.pt
vary_B2,49,6,2,67,GPmodel,7.844475746,,0.50070171,3.324712992,1.026551557,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_67.pt
vary_B2,49,6,2,67,VI_best_tau_by_ELBO,8.048989296,,0.262955159,3.191412809,2.117670935,-662.5265259,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_67.pt
vary_B2,49,6,2,68,GPArealModel,7.68188858,,0.4220986,3.111341527,1.424887759,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_68.pt
vary_B2,49,6,2,68,GPmodel,7.877536774,,0.698003332,2.140901265,1.253457778,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_68.pt
vary_B2,49,6,2,68,VI_best_tau_by_ELBO,8.047280312,,0.261872798,1.646021139,2.463762204,-651.437561,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_68.pt
vary_B2,49,6,2,69,GPArealModel,7.761496067,,0.592785801,3.06146921,0.948861633,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_69.pt
vary_B2,49,6,2,69,GPmodel,7.941366673,,0.843242968,1.620749117,1.077818062,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_69.pt
vary_B2,49,6,2,69,VI_best_tau_by_ELBO,8.099143028,,0.262230039,1.902737575,2.079299206,-633.3284546,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_69.pt
vary_B2,49,6,2,70,GPArealModel,7.757507324,,0.311888169,5.57133885,1.525002375,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_70.pt
vary_B2,49,6,2,70,GPmodel,8.01939106,,0.321832833,4.052710551,1.07949113,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_70.pt
vary_B2,49,6,2,70,VI_best_tau_by_ELBO,8.18992424,,0.262457579,3.390668155,2.033650883,-663.9844727,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_70.pt
vary_B2,49,6,2,71,GPArealModel,7.739737988,,0.26195053,7.351719278,1.556132832,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_71.pt
vary_B2,49,6,2,71,GPmodel,7.845068932,,0.298318618,5.026919481,1.159137973,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_71.pt
vary_B2,49,6,2,71,VI_best_tau_by_ELBO,8.059784889,,0.262123644,4.245114597,2.163773366,-678.1766846,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_71.pt
vary_B2,49,6,2,72,GPArealModel,7.649598598,,0.41147793,5.357803295,0.883287302,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_72.pt
vary_B2,49,6,2,72,GPmodel,7.957372665,,0.429761788,4.332881424,0.907647773,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_72.pt
vary_B2,49,6,2,72,VI_best_tau_by_ELBO,8.073688507,,0.262652695,4.035395545,2.080373066,-668.0946167,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_72.pt
vary_B2,49,6,2,73,GPArealModel,7.712430954,,0.524198957,3.764936665,1.18602607,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_73.pt
vary_B2,49,6,2,73,GPmodel,8.044387817,,0.587852574,2.644300019,0.938990219,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_73.pt
vary_B2,49,6,2,73,VI_best_tau_by_ELBO,8.13163662,,0.262529701,2.527534125,2.210110998,-651.944519,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_73.pt
vary_B2,49,6,2,74,GPArealModel,7.775339603,,0.41798776,6.817821875,2.294898727,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_74.pt
vary_B2,49,6,2,74,GPmodel,7.822476864,,0.477146133,4.409393321,0.926905561,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_74.pt
vary_B2,49,6,2,74,VI_best_tau_by_ELBO,8.134124756,,0.262470663,4.347983275,2.165816227,-672.5629883,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_74.pt
vary_B2,49,6,2,75,GPArealModel,7.659379482,,0.49935835,6.70866,3.150050921,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_75.pt
vary_B2,49,6,2,75,GPmodel,7.980718613,,0.477582689,4.409249824,1.246830427,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_75.pt
vary_B2,49,6,2,75,VI_best_tau_by_ELBO,8.155386925,,0.262658358,4.837038222,2.571045381,-693.2175659,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_75.pt
vary_B2,49,6,2,76,GPArealModel,8.086538315,,0.77698296,3.183981045,1.558093561,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_76.pt
vary_B2,49,6,2,76,GPmodel,7.922616482,,0.917551843,2.052500145,1.250802848,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_76.pt
vary_B2,49,6,2,76,VI_best_tau_by_ELBO,8.254908562,,0.26213035,1.910483734,2.54419409,-656.3287964,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_76.pt
vary_B2,49,6,2,77,GPArealModel,8.150564194,,0.236699954,6.39618707,2.606200701,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_77.pt
vary_B2,49,6,2,77,GPmodel,7.915652752,,0.264062444,4.46523266,1.279704559,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_77.pt
vary_B2,49,6,2,77,VI_best_tau_by_ELBO,8.212443352,,0.261986077,3.598611507,2.040151274,-671.8456299,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_77.pt
vary_B2,49,6,2,78,GPArealModel,7.826925278,,0.309250794,5.399142135,1.779061406,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_78.pt
vary_B2,49,6,2,78,GPmodel,8.046466827,,0.376162103,3.740029375,1.26813633,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_78.pt
vary_B2,49,6,2,78,VI_best_tau_by_ELBO,8.234879494,,0.262295812,3.642957036,2.065237308,-668.2482666,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_78.pt
vary_B2,49,6,2,79,GPArealModel,8.354603767,,0.663404809,3.323068602,1.031819632,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_79.pt
vary_B2,49,6,2,79,GPmodel,7.912229538,,1.175212363,2.005980718,1.398436886,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_79.pt
vary_B2,49,6,2,79,VI_best_tau_by_ELBO,8.246435165,,0.262519777,2.01563841,2.368048969,-651.4772949,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_79.pt
vary_B2,49,6,2,80,GPArealModel,7.769540787,,1.275470101,3.309820802,0.837797935,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_80.pt
vary_B2,49,6,2,80,GPmodel,7.999928951,,1.000497496,2.121499305,1.163140394,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_80.pt
vary_B2,49,6,2,80,VI_best_tau_by_ELBO,8.175198555,,0.262707293,2.631359479,2.633250274,-667.3161377,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_80.pt
vary_B2,49,6,2,81,GPArealModel,8.043569565,,0.25853047,7.058114696,3.270579025,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_81.pt
vary_B2,49,6,2,81,GPmodel,7.975560188,,0.425724634,4.376556429,1.025238482,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_81.pt
vary_B2,49,6,2,81,VI_best_tau_by_ELBO,8.129987717,,0.262263507,4.312327631,2.198044335,-676.8241211,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_81.pt
vary_B2,49,6,2,82,GPArealModel,8.329772949,,0.579295479,4.505731406,0.789300893,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_82.pt
vary_B2,49,6,2,82,GPmodel,8.018854141,,0.646775849,2.556747396,1.199395233,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_82.pt
vary_B2,49,6,2,82,VI_best_tau_by_ELBO,8.236897469,,0.262481719,2.979027176,2.444217168,-668.8107788,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_82.pt
vary_B2,49,6,2,83,GPArealModel,8.197551727,,0.750390822,3.134283572,1.365508429,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_83.pt
vary_B2,49,6,2,83,GPmodel,7.83654213,,0.674033625,2.106870757,1.045252414,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_83.pt
vary_B2,49,6,2,83,VI_best_tau_by_ELBO,8.173204422,,0.262463868,1.965426655,2.267395479,-645.6311157,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_83.pt
vary_B2,49,6,2,84,GPArealModel,7.9872365,,0.377139043,5.563116703,1.373082245,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_84.pt
vary_B2,49,6,2,84,GPmodel,7.852895737,,0.430142274,3.430375434,0.987737734,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_84.pt
vary_B2,49,6,2,84,VI_best_tau_by_ELBO,8.118411064,,0.262060553,2.965569989,2.207244936,-660.6426392,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_84.pt
vary_B2,49,6,2,85,GPArealModel,6.96744585,,0.377398272,1.261942954,2.669098812,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_85.pt
vary_B2,49,6,2,85,GPmodel,7.874118328,,1.591340987,1.303051805,1.22989726,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_85.pt
vary_B2,49,6,2,85,VI_best_tau_by_ELBO,7.986358166,,0.262015551,0.912776271,2.340993392,-631.2492065,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_85.pt
vary_B2,49,6,2,86,GPArealModel,8.462280273,,0.470497935,3.754933315,2.206117,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_86.pt
vary_B2,49,6,2,86,GPmodel,8.03534317,,0.669838907,2.970144986,1.11457662,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_86.pt
vary_B2,49,6,2,86,VI_best_tau_by_ELBO,8.365893364,,0.262438595,2.769174021,2.553773602,-671.2507202,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_86.pt
vary_B2,49,6,2,87,GPArealModel,7.741251945,,0.721101629,4.885661372,1.049221494,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_87.pt
vary_B2,49,6,2,87,GPmodel,8.030146599,,0.68459704,3.10437936,0.879741965,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_87.pt
vary_B2,49,6,2,87,VI_best_tau_by_ELBO,8.113383293,,0.262753308,3.733444057,2.391179873,-671.9755859,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_87.pt
vary_B2,49,6,2,88,GPArealModel,7.918801308,,0.573030941,4.466629627,1.967555963,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_88.pt
vary_B2,49,6,2,88,GPmodel,8.010564804,,0.611671836,2.945073563,1.051304339,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_88.pt
vary_B2,49,6,2,88,VI_best_tau_by_ELBO,8.177773476,,0.26240766,3.462984998,2.385353125,-670.7618042,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_88.pt
vary_B2,49,6,2,89,GPArealModel,7.909880638,,0.823895008,3.217935978,1.476069716,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_89.pt
vary_B2,49,6,2,89,GPmodel,7.980730534,,0.829175965,2.756770214,0.959525576,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_89.pt
vary_B2,49,6,2,89,VI_best_tau_by_ELBO,8.153963089,,0.262358129,2.155726836,2.741597911,-666.8352539,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_89.pt
vary_B2,49,6,2,90,GPArealModel,8.370726585,,1.430714282,1.911971117,1.185201056,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_90.pt
vary_B2,49,6,2,90,GPmodel,8.064619064,,1.092162969,1.496264747,1.170639471,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_90.pt
vary_B2,49,6,2,90,VI_best_tau_by_ELBO,8.386381149,,0.263000518,0.901476307,2.089858581,-617.9304932,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_90.pt
vary_B2,49,6,2,91,GPArealModel,7.629497051,,0.441875504,4.492159937,1.942451665,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_91.pt
vary_B2,49,6,2,91,GPmodel,7.961433887,,0.533853984,3.167138361,1.016413606,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_91.pt
vary_B2,49,6,2,91,VI_best_tau_by_ELBO,8.087375641,,0.262700289,3.458061244,2.134923289,-663.187854,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_91.pt
vary_B2,49,6,2,92,GPArealModel,7.887072086,,0.51924839,4.422563955,1.309948224,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_92.pt
vary_B2,49,6,2,92,GPmodel,7.96710062,,0.613771246,2.515478389,1.240212983,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_92.pt
vary_B2,49,6,2,92,VI_best_tau_by_ELBO,8.229083061,,0.262805283,3.406540847,2.006409402,-656.2463623,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_92.pt
vary_B2,49,6,2,93,GPArealModel,7.571257114,,1.166451568,2.252429058,1.603391813,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_93.pt
vary_B2,49,6,2,93,GPmodel,7.960455894,,1.182920832,1.7402459,1.208354389,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_93.pt
vary_B2,49,6,2,93,VI_best_tau_by_ELBO,8.15002346,,0.262268722,1.832193509,2.65922301,-658.3355713,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_93.pt
vary_B2,49,6,2,94,GPArealModel,7.748773575,,0.338915836,4.983853154,1.809639093,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_94.pt
vary_B2,49,6,2,94,GPmodel,7.911446095,,0.409071173,3.40506596,1.296207647,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_94.pt
vary_B2,49,6,2,94,VI_best_tau_by_ELBO,8.089893341,,0.262430578,3.04680022,2.334102811,-671.5808228,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_94.pt
vary_B2,49,6,2,95,GPArealModel,8.714744568,,1.127750589,3.500919927,1.302484215,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_95.pt
vary_B2,49,6,2,95,GPmodel,7.968739986,,0.75542299,2.646195043,1.312833879,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_95.pt
vary_B2,49,6,2,95,VI_best_tau_by_ELBO,8.534812927,,0.262959421,2.611126805,2.636577337,-670.6144287,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_95.pt
vary_B2,49,6,2,96,GPArealModel,7.542470932,,0.199248341,8.842235068,1.950938702,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_96.pt
vary_B2,49,6,2,96,GPmodel,7.928495884,,0.319393183,4.757509566,1.190830381,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_96.pt
vary_B2,49,6,2,96,VI_best_tau_by_ELBO,8.24966526,,0.261847138,4.219016115,2.189925322,-679.3229004,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_96.pt
vary_B2,49,6,2,97,GPArealModel,7.745932102,,0.359085472,3.657953539,1.730370818,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_97.pt
vary_B2,49,6,2,97,GPmodel,7.961265564,,0.586469333,2.560172,1.288271519,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_97.pt
vary_B2,49,6,2,97,VI_best_tau_by_ELBO,8.158809662,,0.262360156,2.455610188,2.422782381,-665.3456787,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_97.pt
vary_B2,49,6,2,98,GPArealModel,7.682152271,,0.694818286,3.884642612,1.431486931,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_98.pt
vary_B2,49,6,2,98,GPmodel,7.842222214,,1.019531478,2.481030953,1.594560363,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_98.pt
vary_B2,49,6,2,98,VI_best_tau_by_ELBO,8.033830643,,0.262779683,2.899465489,2.468666322,-668.2598877,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_98.pt
vary_B2,49,6,2,99,GPArealModel,8.579762459,,0.395178773,2.41018532,1.688139614,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_99.pt
vary_B2,49,6,2,99,GPmodel,8.023137093,,0.656657644,2.437217842,1.459706865,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_99.pt
vary_B2,49,6,2,99,VI_best_tau_by_ELBO,8.459817886,,0.262322336,1.286133564,2.564913458,-653.3045654,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_99.pt
vary_B2,49,6,2,100,GPArealModel,7.770777225,,0.23433517,5.484778862,0.419037033,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_100.pt
vary_B2,49,6,2,100,GPmodel,7.867465019,,0.458863751,2.969655349,0.950532563,,,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_100.pt
vary_B2,49,6,2,100,VI_best_tau_by_ELBO,8.070846558,,0.262249589,3.048435762,2.012806187,-653.9067505,0.3,../data/results/vary_B2/B_49_n_6/phi_2.0/results_seed_100.pt
vary_B2,81,6,2,1,GPArealModel,8.216935158,,0.58527651,4.991751123,1.823531387,,,../data/results/vary_B2/B_81_n_6/phi_2.0/results_seed_1.pt
vary_B2,81,6,2,1,GPmodel,7.968513966,,0.622936322,3.088353134,1.250192738,,,../data/results/vary_B2/B_81_n_6/phi_2.0/results_seed_1.pt
vary_B2,81,6,2,1,VI_best_tau_by_ELBO,8.292338371,,0.234412596,4.337995199,2.022852435,-973.4202637,0.2,../data/results/vary_B2/B_81_n_6/phi_2.0/results_seed_1.pt
vary_B2,81,6,2,2,GPArealModel,8.092815399,,0.313505064,6.136658592,0.899031513,,,../data/results/vary_B2/B_81_n_6/phi_2.0/results_seed_2.pt
