EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,Sigmasq_phi
vary_B2,81,6,2.0,82,VI_best_tau_by_ELBO,8.197943687438965,,0.23493541777133942,3.608949291760249,1.8598789875293655,-946.9673278808593,0.2,0.8478700095752736
vary_B2,81,6,2.0,83,GPmodel,7.937114238739014,,0.7978666695513015,1.4878881001299784,1.2498560958937022,,,1.864833006455485
vary_B2,81,6,2.0,83,GPArealModel,7.778468608856201,,1.3531953842103879,2.468657359493159,1.15358611110963,,,1.8243170116440073
vary_B2,81,6,2.0,83,VI_best_tau_by_ELBO,8.205078125,,0.23358674347400665,1.8578870884400172,1.8728191465545616,-911.6923583984375,0.2,0.4339777947311074
vary_B2,81,6,2.0,84,GPmodel,7.8915863037109375,,2.386000219886123,3.62912888667874,1.012053512293125,,,1.5210094518985198
vary_B2,81,6,2.0,84,GPArealModel,7.772249221801758,,2.600051001237561,5.468309955382736,1.2024032206469222,,,2.1031548814926917
vary_B2,81,6,2.0,84,VI_best_tau_by_ELBO,8.026211738586426,,0.23448553681373596,4.291267631370044,1.6877398043809377,-946.1606018066407,0.2,1.006240194153214
vary_B2,81,6,2.0,85,GPmodel,7.877249240875244,,1.735182288002543,2.7533683376248503,0.9456784944984771,,,1.5867890979883117
vary_B2,81,6,2.0,85,GPArealModel,7.625396728515625,,2.225151388500756,4.026033847726568,1.4615013640374417,,,1.809330308280371
vary_B2,81,6,2.0,85,VI_best_tau_by_ELBO,7.96933650970459,,0.23482981324195862,4.523016178425754,1.664944270187939,-926.53740234375,0.3,1.0621390444700773
vary_B2,81,6,2.0,86,GPmodel,7.969587326049805,,2.005037445998678,3.702090772438999,1.1926126478860544,,,1.8463948290975907
vary_B2,81,6,2.0,86,GPArealModel,7.799073219299316,,2.1368040085962496,5.501846961486851,1.0036444477189392,,,2.574801872026265
vary_B2,81,6,2.0,86,VI_best_tau_by_ELBO,8.141801834106445,,0.23502913117408752,5.792151620101456,1.93981562996147,-972.4408874511719,0.3,1.3613243629010288
vary_B2,81,6,2.0,87,GPmodel,7.971804618835449,,1.5372783799842464,2.6397089728249736,1.157366461073591,,,1.7171313974063855
vary_B2,81,6,2.0,87,GPArealModel,8.122995376586914,,1.6278108132520672,3.697954352191979,1.985526144594886,,,2.2717347262266583
vary_B2,81,6,2.0,87,VI_best_tau_by_ELBO,8.191746711730957,,0.2349957972764969,3.8826729334469228,1.7624173642977463,-942.6761657714844,0.2,0.9124118215592345
vary_B2,81,6,2.0,88,GPmodel,7.9618096351623535,,2.0400867072850706,2.9074117301397293,0.9886683190565546,,,1.4251412549071933
vary_B2,81,6,2.0,88,GPArealModel,8.293006896972656,,2.6137093732834877,4.468823383345049,0.8384223136294126,,,1.7097629250688506
vary_B2,81,6,2.0,88,VI_best_tau_by_ELBO,8.288860321044922,,0.23483791947364807,4.0466071612969845,1.4838883070254414,-920.7008728027344,0.2,0.9502968066861489
vary_B2,81,6,2.0,89,GPmodel,7.993261814117432,,1.7686293251380316,3.1073068896421425,1.1905832752876688,,,1.7569011468243267
vary_B2,81,6,2.0,89,GPArealModel,7.611937046051025,,2.6469246245500475,5.259074310784181,0.8369055187944733,,,1.9868621350251612
vary_B2,81,6,2.0,89,VI_best_tau_by_ELBO,8.143880844116211,,0.23489655554294586,5.414878218098152,1.84081816958869,-960.1037658691406,0.3,1.2719362421157803
vary_B2,81,6,2.0,9,GPmodel,7.938604354858398,,2.7453093790011853,3.816098745924807,1.3218844566735157,,,1.3900432407050614
vary_B2,81,6,2.0,9,GPArealModel,7.652246475219727,,3.8742126715758114,6.622944130420418,1.3508526829639707,,,1.709494210013664
vary_B2,81,6,2.0,9,VI_best_tau_by_ELBO,8.216951370239258,,0.23402240872383118,4.416834670913363,1.707232860138179,-952.8256652832031,0.2,1.0336382886220754
vary_B2,81,6,2.0,90,GPmodel,7.988745212554932,,1.983197740125676,2.3921903955938686,1.1052930144308577,,,1.206228883380169
vary_B2,81,6,2.0,90,GPArealModel,8.293719291687012,,2.3104536445782573,4.041897300264236,1.3038422380301236,,,1.7493955395941436
vary_B2,81,6,2.0,90,VI_best_tau_by_ELBO,8.366737365722656,,0.2344217747449875,3.449424923278733,1.3807327163362246,-894.8262756347656,0.2,0.8086203123645929
vary_B2,81,6,2.0,91,GPmodel,8.001904487609863,,1.9198345772375545,2.976673390347568,1.2111889715798891,,,1.5504843102840122
vary_B2,81,6,2.0,91,GPArealModel,7.887310028076172,,2.4883517843564626,4.9885798492703035,1.0263279590436314,,,2.0047727498306473
vary_B2,81,6,2.0,91,VI_best_tau_by_ELBO,8.127702713012695,,0.23455359041690826,4.811346659922295,1.8004556787452242,-947.3047180175781,0.3,1.1285186338251736
vary_B2,81,6,2.0,92,GPmodel,7.9670634269714355,,1.4810992753518442,2.486882393687866,0.9811211668246915,,,1.679078799830681
vary_B2,81,6,2.0,92,GPArealModel,7.562717914581299,,1.6582679657391435,4.053578811975027,1.053381570993334,,,2.4444654879214385
vary_B2,81,6,2.0,92,VI_best_tau_by_ELBO,8.027384757995605,,0.23481620848178864,4.215824295793964,1.8582846615148054,-940.104296875,0.3,0.9899438767637452
vary_B2,81,6,2.0,93,GPmodel,8.038570404052734,,1.864915150116485,3.5611649303520028,1.2665107824901132,,,1.9095586896431014
vary_B2,81,6,2.0,93,GPArealModel,8.505548477172852,,2.133361857606109,4.665850857021431,1.9094836846802892,,,2.187088346211028
vary_B2,81,6,2.0,93,VI_best_tau_by_ELBO,8.591310501098633,,0.2350279539823532,4.985576946348358,1.7977868717891625,-965.0620239257812,0.2,1.1717499491218428
vary_B2,81,6,2.0,94,GPmodel,7.924351215362549,,2.4273971253877,3.62945942790015,1.2205740730995156,,,1.4952062808101327
vary_B2,81,6,2.0,94,GPArealModel,7.960996150970459,,3.1067531613148924,5.661893236383724,1.4285872599722824,,,1.822447082982094
vary_B2,81,6,2.0,94,VI_best_tau_by_ELBO,8.176950454711914,,0.2342439442873001,4.651394717607652,1.6744465692040351,-951.6154174804688,0.2,1.089561045089529
vary_B2,81,6,2.0,95,GPmodel,8.000555038452148,,1.1144204861323768,2.296862454995784,1.255975329826063,,,2.0610375379647774
vary_B2,81,6,2.0,95,GPArealModel,7.819278717041016,,0.8879765747898802,3.67340479821658,1.7495714554706425,,,4.136826243514148
vary_B2,81,6,2.0,95,VI_best_tau_by_ELBO,8.149184226989746,,0.23511159420013428,4.238662940320374,2.16241961813623,-965.3218444824219,0.3,0.9965588011757518
vary_B2,81,6,2.0,96,GPmodel,7.950786113739014,,3.5865186011067243,5.316237187720159,1.27953304423841,,,1.4822834561849698
vary_B2,81,6,2.0,96,GPArealModel,7.634832382202148,,3.393769843960624,8.679749096970388,1.6822937198357104,,,2.557553840139283
vary_B2,81,6,2.0,96,VI_best_tau_by_ELBO,8.090141296386719,,0.233733132481575,5.521495871088909,1.6592519414272253,-965.288427734375,0.2,1.2905565259336935
vary_B2,81,6,2.0,97,GPmodel,7.9087347984313965,,1.6831546793783614,3.340198146025753,1.1714393547471116,,,1.9844867420381034
vary_B2,81,6,2.0,97,GPArealModel,7.978519916534424,,1.8660640954279584,4.6263570886761425,1.2597633565562414,,,2.479205885805946
vary_B2,81,6,2.0,97,VI_best_tau_by_ELBO,8.05553913116455,,0.2353246957063675,6.42094835472816,1.8467455883254595,-969.8985717773437,0.3,1.5110077177227053
vary_B2,81,6,2.0,98,GPmodel,7.9461774826049805,,1.9105607835194491,3.0311310478197364,1.0654511018035921,,,1.5865137994908918
vary_B2,81,6,2.0,98,GPArealModel,7.9174933433532715,,1.954978316810059,4.871652253131492,1.3159709479351347,,,2.4919213738802863
vary_B2,81,6,2.0,98,VI_best_tau_by_ELBO,8.224666595458984,,0.23449744284152985,4.365399757331681,1.66941526555562,-941.0034912109375,0.2,1.023675080075314
vary_B2,81,6,2.0,99,GPmodel,7.941315650939941,,1.0551273133860104,1.9819926233148382,1.1297408713732644,,,1.8784393107542854
vary_B2,81,6,2.0,99,GPArealModel,7.795046329498291,,0.825107675357431,2.5766810320713347,1.2091475562188967,,,3.1228421562738875
vary_B2,81,6,2.0,99,VI_best_tau_by_ELBO,8.12647819519043,,0.2339267134666443,2.382322151470854,2.163382415582404,-948.2065490722656,0.2,0.557288791312362
vary_B2,100,6,2.0,1,GPmodel,7.841677665710449,,1.7971850429068124,2.7009677741588525,1.1203789557858879,,,1.5028879662776622
vary_B2,100,6,2.0,1,GPArealModel,7.552895545959473,,2.304464674019294,4.336659345952122,1.8346254974335854,,,1.8818510844813297
vary_B2,100,6,2.0,1,VI_best_tau_by_ELBO,7.95890474319458,,0.2256186306476593,3.8615708779985787,1.7343289634528585,-1107.2348876953124,0.2,0.8712423336429188
vary_B2,100,6,2.0,10,GPmodel,7.9284186363220215,,2.796583556513897,4.071924251860674,1.028628964696334,,,1.4560352550082796
vary_B2,100,6,2.0,10,GPArealModel,7.570508003234863,,2.905377955640837,6.787103589593815,1.0282370106999537,,,2.336048422346066
vary_B2,100,6,2.0,10,VI_best_tau_by_ELBO,8.161870002746582,,0.22599415481090546,5.358949978189777,1.4084641824235726,-1094.5615600585938,0.2,1.211091370994919
vary_B2,100,6,2.0,100,GPmodel,7.922989845275879,,1.6652034363412251,2.263216708531498,1.0187733440486315,,,1.3591232513333167
vary_B2,100,6,2.0,100,GPArealModel,7.95787239074707,,2.0675218676111964,3.67447037311092,1.0972361894973819,,,1.7772341036258945
vary_B2,100,6,2.0,100,VI_best_tau_by_ELBO,8.166939735412598,,0.22635267674922943,3.4633661727369605,1.554880196416071,-1074.4457153320313,0.2,0.7839422037617451
vary_B2,100,6,2.0,11,GPmodel,7.930668354034424,,1.3864258696400948,2.126815894566516,1.1006163634439996,,,1.534027848974443
vary_B2,100,6,2.0,11,GPArealModel,8.049381256103516,,1.5862767935535933,3.0536017701431164,1.3844382543351232,,,1.9250119415177267
vary_B2,100,6,2.0,11,VI_best_tau_by_ELBO,8.14989185333252,,0.2267107516527176,3.8462678073282346,1.601380169969544,-1086.0435424804687,0.2,0.871990265657034
vary_B2,100,6,2.0,12,GPmodel,7.973422527313232,,2.8131902576719097,3.9008695825907598,0.9747044337491009,,,1.386635536630563
vary_B2,100,6,2.0,12,GPArealModel,7.383392810821533,,3.413486517489451,5.31461948327673,0.9330247537050222,,,1.5569475537830813
vary_B2,100,6,2.0,12,VI_best_tau_by_ELBO,8.074174880981445,,0.2270817905664444,5.176863190482907,1.308567221847835,-1080.9346069335938,0.2,1.1755713628123745
vary_B2,100,6,2.0,13,GPmodel,7.992279052734375,,1.8668828990196422,2.764744163429226,1.2975600925751711,,,1.4809413942787084
vary_B2,100,6,2.0,13,GPArealModel,7.71244478225708,,2.2827962736927088,5.15875901054845,1.7637551762144414,,,2.2598420498573493
vary_B2,100,6,2.0,13,VI_best_tau_by_ELBO,8.121073722839355,,0.22560085356235504,4.459774179308759,1.682784559733889,-1108.5353149414063,0.2,1.0061288615474075
vary_B2,100,6,2.0,14,GPmodel,7.959502696990967,,1.4030244936709253,2.075248741221651,1.3654596771767888,,,1.4791250976609063
vary_B2,100,6,2.0,14,GPArealModel,7.850308418273926,,1.540319524608866,3.118805200069386,1.1862271903642665,,,2.0247780737969583
vary_B2,100,6,2.0,14,VI_best_tau_by_ELBO,8.24875259399414,,0.22559872269630432,3.0598935886435346,1.8550581758295719,-1102.8946533203125,0.2,0.6903080851845922
vary_B2,100,6,2.0,15,GPmodel,7.934854030609131,,1.613573495430783,2.414371705193237,1.227705064804972,,,1.4962886487848894
vary_B2,100,6,2.0,15,GPArealModel,7.708341121673584,,2.2749501148808564,4.358115327419473,1.1960290554251845,,,1.9156970954713508
vary_B2,100,6,2.0,15,VI_best_tau_by_ELBO,8.099390983581543,,0.22574083507061005,3.8691256876097038,1.6819753490615073,-1099.2091918945312,0.2,0.8734196637141628
vary_B2,100,6,2.0,16,GPmodel,7.9317426681518555,,2.246234329377801,3.130434873809386,1.178972331544418,,,1.3936368226891562
vary_B2,100,6,2.0,16,GPArealModel,7.845686912536621,,2.3491120461752377,5.047000986418279,0.986974382701023,,,2.1484718000725733
vary_B2,100,6,2.0,16,VI_best_tau_by_ELBO,8.155193328857422,,0.2260168194770813,4.1921936871813354,1.69689212902379,-1111.288671875,0.2,0.9475062838086237
vary_B2,100,6,2.0,17,GPmodel,7.9298014640808105,,1.2743888152055898,2.024244409515925,0.9899066877865984,,,1.5884040925056029
vary_B2,100,6,2.0,17,GPArealModel,8.328605651855469,,1.1710884757696898,2.5733973894568547,1.8123619813920469,,,2.1974406227211034
vary_B2,100,6,2.0,17,VI_best_tau_by_ELBO,8.307367324829102,,0.2260172963142395,3.2045073207904964,1.6948820093091774,-1082.5644287109376,0.2,0.7242740806642554
vary_B2,100,6,2.0,18,GPmodel,7.898624897003174,,2.1333913585300444,3.661800319153982,1.1179165982107522,,,1.7164222141018919
vary_B2,100,6,2.0,18,GPArealModel,7.74611234664917,,2.2756115204722054,5.8780403106889585,1.4629552064399414,,,2.5830596557488086
vary_B2,100,6,2.0,18,VI_best_tau_by_ELBO,8.132963180541992,,0.22615645825862885,5.634823986934762,1.6248869696655068,-1123.2788452148438,0.2,1.274351835795932
vary_B2,100,6,2.0,19,GPmodel,7.906309127807617,,2.37872287708623,3.5595478613895386,1.011114384116816,,,1.4964113288176457
vary_B2,100,6,2.0,19,GPArealModel,7.875263214111328,,2.1724957921237773,4.931570943291379,1.5992032692049145,,,2.2700025294274098
vary_B2,100,6,2.0,19,VI_best_tau_by_ELBO,8.196259498596191,,0.22611171007156372,4.419894612222083,1.6055822292724526,-1102.0790161132813,0.2,0.9993899291056262
vary_B2,100,6,2.0,2,GPmodel,7.881106853485107,,1.635464868709932,2.72702366812106,0.99885167750468,,,1.667430294771271
vary_B2,100,6,2.0,2,GPArealModel,7.688324928283691,,2.137536983537612,4.721286033935695,1.2523196669779377,,,2.208750571474086
vary_B2,100,6,2.0,2,VI_best_tau_by_ELBO,8.083849906921387,,0.22664010524749756,5.040923551905717,1.5012676171417898,-1096.627099609375,0.2,1.142475444348501
vary_B2,100,6,2.0,20,GPmodel,7.9187445640563965,,1.7429154857160989,2.571320455353489,1.14423664607927,,,1.4752984160313602
vary_B2,100,6,2.0,20,GPArealModel,8.17530345916748,,2.0986941232531753,3.751962722210727,1.1466520016157076,,,1.7877606272584536
vary_B2,100,6,2.0,20,VI_best_tau_by_ELBO,8.127776145935059,,0.22710508108139038,4.087223829692201,1.578031926998443,-1092.2429077148438,0.2,0.9282292992400382
vary_B2,100,6,2.0,21,GPmodel,7.936377048492432,,1.6448902431742505,2.4109969823390944,1.2155418783155172,,,1.4657494579616683
vary_B2,100,6,2.0,21,GPArealModel,7.997467041015625,,2.0388817775027634,3.672470429984542,1.4989676424335812,,,1.801217937453249
vary_B2,100,6,2.0,21,VI_best_tau_by_ELBO,8.171422004699707,,0.2253015637397766,3.6598006095108238,1.6738499801161295,-1093.187646484375,0.2,0.8245588002985762
vary_B2,100,6,2.0,22,GPmodel,7.940103530883789,,1.6435037630977303,2.6515136807893547,1.1701964977737207,,,1.613329850727992
vary_B2,100,6,2.0,22,GPArealModel,7.736254692077637,,1.7761086211496597,4.019557464088316,1.2748118468473169,,,2.2631259238449566
vary_B2,100,6,2.0,22,VI_best_tau_by_ELBO,8.072916030883789,,0.2266976535320282,4.806330612932547,1.5728132272794946,-1101.2473876953125,0.2,1.0895838720509634
vary_B2,100,6,2.0,23,GPmodel,7.890580177307129,,1.6712459308147283,2.4339349305306883,1.100743105309843,,,1.4563595253417618
vary_B2,100,6,2.0,23,GPArealModel,7.986572265625,,1.4808293385018898,3.464974335888734,1.472330840716888,,,2.3398876871214234
vary_B2,100,6,2.0,23,VI_best_tau_by_ELBO,8.239187240600586,,0.2257709801197052,2.9920868154593987,1.8125410982295844,-1095.7317749023437,0.2,0.6755263729295159
vary_B2,100,6,2.0,24,GPmodel,8.021537780761719,,2.3114613782144855,2.952032104075612,1.1742200257441935,,,1.2771280246767276
vary_B2,100,6,2.0,24,GPArealModel,8.125490188598633,,3.2806218234023823,4.33173283665748,2.120634048931997,,,1.3203999332556335
vary_B2,100,6,2.0,24,VI_best_tau_by_ELBO,8.261213302612305,,0.225742369890213,3.8921549805667,1.5584180316013143,-1087.9146728515625,0.2,0.8786242892931229
vary_B2,100,6,2.0,25,GPmodel,8.034278869628906,,2.1633480605088233,3.176957072972308,1.294877024423816,,,1.4685371859325689
vary_B2,100,6,2.0,25,GPArealModel,7.691280841827393,,2.683895815693365,6.437223176369098,0.9497998285554059,,,2.3984623913972936
vary_B2,100,6,2.0,25,VI_best_tau_by_ELBO,8.17280101776123,,0.22531069815158844,4.66255210945336,1.6515695973010176,-1110.7626342773438,0.2,1.050522870949098
vary_B2,100,6,2.0,26,GPmodel,7.976003646850586,,2.4139462074220144,3.5922060517613192,1.0491594033510614,,,1.4881052613005958
vary_B2,100,6,2.0,26,GPArealModel,7.8229660987854,,2.5403624469754393,5.636036392997237,1.4278945163132981,,,2.2185953818155015
vary_B2,100,6,2.0,26,VI_best_tau_by_ELBO,8.141153335571289,,0.22602421045303345,4.43838228552846,1.6401658589048393,-1109.6221313476562,0.2,1.0031818517753004
vary_B2,100,6,2.0,27,GPmodel,7.9162116050720215,,1.7855298257153303,2.465264946128059,0.9948702087898008,,,1.3806909918967099
vary_B2,100,6,2.0,27,GPArealModel,7.983633995056152,,2.781708227700381,3.625758998776885,2.5239788450094713,,,1.3034289371801855
vary_B2,100,6,2.0,27,VI_best_tau_by_ELBO,8.115426063537598,,0.22640100121498108,3.689512548060849,1.494560790117749,-1072.1426391601562,0.2,0.8353093348762122
vary_B2,100,6,2.0,28,GPmodel,7.993427276611328,,0.6975509909148097,1.502561038114409,1.3644788190566355,,,2.1540519011289216
vary_B2,100,6,2.0,28,GPArealModel,7.84100341796875,,1.0606012898833352,2.169583813083056,1.4037984219841069,,,2.0456167966019607
vary_B2,100,6,2.0,28,VI_best_tau_by_ELBO,8.15420913696289,,0.2247248739004135,2.6493259482222706,1.9051859762229395,-1093.6682006835938,0.2,0.5953694396353433
vary_B2,100,6,2.0,29,GPmodel,7.987094879150391,,2.51680115638367,4.114636206845905,0.9466238932479197,,,1.6348674174793072
vary_B2,100,6,2.0,29,GPArealModel,7.854831695556641,,2.7899139462629354,6.093993823764381,0.9561997907989893,,,2.184294548556679
vary_B2,100,6,2.0,29,VI_best_tau_by_ELBO,8.139041900634766,,0.22614261507987976,5.613684722788156,1.4548049870640567,-1105.8889526367188,0.2,1.2694933434452833
vary_B2,100,6,2.0,3,GPmodel,7.962329387664795,,2.291018502282129,3.619750879770316,1.048035903695789,,,1.5799745293041545
vary_B2,100,6,2.0,3,GPArealModel,7.7875518798828125,,3.311634703288425,5.599930797279074,1.5194984602875756,,,1.6909868687263092
vary_B2,100,6,2.0,3,VI_best_tau_by_ELBO,8.105242729187012,,0.22708439826965332,6.007711040021104,1.29371666023461,-1088.191259765625,0.2,1.3642574465011457
vary_B2,100,6,2.0,30,GPmodel,7.8852410316467285,,1.6369644282717948,3.0099589655523524,1.0326974815127627,,,1.8387442717555444
vary_B2,100,6,2.0,30,GPArealModel,7.496262073516846,,2.399931607100303,4.010786761661754,2.5330638822613616,,,1.671208775198287
vary_B2,100,6,2.0,30,VI_best_tau_by_ELBO,8.066217422485352,,0.22666440904140472,4.772506402671556,1.6784593485861228,-1114.4453735351562,0.2,1.0817573434078684
vary_B2,100,6,2.0,31,GPmodel,7.921273231506348,,1.4195036748841259,2.411657404687172,1.3730877286000618,,,1.6989441079707215
vary_B2,100,6,2.0,31,GPArealModel,8.004779815673828,,2.194745937285025,3.8794248301707195,2.195508471499197,,,1.7675963145737497
vary_B2,100,6,2.0,31,VI_best_tau_by_ELBO,8.167255401611328,,0.2258986532688141,3.5459401479177113,1.70158455101633,-1098.3187133789063,0.2,0.8010231039864304
vary_B2,100,6,2.0,32,GPmodel,7.916137218475342,,2.086094311447805,2.9015062884030334,1.068820927017412,,,1.390879727958853
vary_B2,100,6,2.0,32,GPArealModel,7.616844654083252,,2.658426606642686,4.994674928810697,0.8679251010451228,,,1.878808659351498
vary_B2,100,6,2.0,32,VI_best_tau_by_ELBO,8.08633804321289,,0.2255866825580597,3.568333581473587,1.6569748103359556,-1094.21796875,0.2,0.8049685349051463
vary_B2,100,6,2.0,33,GPmodel,7.939648151397705,,3.1003252925607714,4.2224770684939035,1.0725724375909584,,,1.3619464636906762
vary_B2,100,6,2.0,33,GPArealModel,8.288446426391602,,3.469773249284854,5.969078752779378,1.2868006599518174,,,1.7203080212834223
vary_B2,100,6,2.0,33,VI_best_tau_by_ELBO,8.259681701660156,,0.22558099031448364,4.682269056518513,1.488964982512642,-1097.64541015625,0.2,1.056230890688309
vary_B2,100,6,2.0,34,GPmodel,8.009459495544434,,1.8491648656899715,2.533822229232096,1.0732670813349006,,,1.3702522020861894
vary_B2,100,6,2.0,34,GPArealModel,7.899955749511719,,2.639788115485926,4.155410819079735,1.423120741821599,,,1.5741455894519083
vary_B2,100,6,2.0,34,VI_best_tau_by_ELBO,8.209202766418457,,0.2259071171283722,3.6713823926205698,1.5955352017967965,-1085.4404541015624,0.2,0.8293914121927783
vary_B2,100,6,2.0,35,GPmodel,7.954820156097412,,1.7604404551865656,1.925589225884438,1.0794562807928192,,,1.0938110517804311
vary_B2,100,6,2.0,35,GPArealModel,7.6911492347717285,,2.699873745229822,2.567365645340186,1.6515573643349635,,,0.9509206309651503
vary_B2,100,6,2.0,35,VI_best_tau_by_ELBO,8.062995910644531,,0.22638167440891266,2.719135392832142,1.4592784497698825,-1045.2160400390626,0.2,0.6155624231738768
vary_B2,100,6,2.0,36,GPmodel,8.077280044555664,,1.8549561045906384,2.267235788458123,0.9499573021486799,,,1.222258458217516
vary_B2,100,6,2.0,36,GPArealModel,8.147748947143555,,1.8238275942446935,2.746083800465181,1.5685422347231113,,,1.5056707164266938
vary_B2,100,6,2.0,36,VI_best_tau_by_ELBO,8.264877319335938,,0.22598154842853546,2.7291701765452605,1.5637450886187205,-1057.3565063476562,0.2,0.6167421024206775
vary_B2,100,6,2.0,37,GPmodel,7.96624755859375,,2.025613816981579,3.220309851104391,0.9773336215575645,,,1.5897945719500768
vary_B2,100,6,2.0,37,GPArealModel,8.164422988891602,,2.7281864254581065,5.471286567050159,0.838211125694721,,,2.0054665311705895
vary_B2,100,6,2.0,37,VI_best_tau_by_ELBO,8.253382682800293,,0.22630614042282104,4.452069995794675,1.5318236610874287,-1091.660693359375,0.2,1.007530777640538
vary_B2,100,6,2.0,38,GPmodel,7.9086384773254395,,1.5050226728934712,2.4545894824844,1.2418369947232595,,,1.6309318967038187
vary_B2,100,6,2.0,38,GPArealModel,7.701780319213867,,2.244237638230079,3.8877970407875337,2.049657621408732,,,1.7323464211453339
vary_B2,100,6,2.0,38,VI_best_tau_by_ELBO,8.009885787963867,,0.2264232337474823,4.128387767469073,1.6728364006407241,-1103.6189331054688,0.2,0.9347629084738965
vary_B2,100,6,2.0,39,GPmodel,8.013838768005371,,1.9933150957492887,2.827123578398554,1.0870788630366512,,,1.4183023970607298
vary_B2,100,6,2.0,39,GPArealModel,8.11574649810791,,2.1952455844716976,4.5410811220309295,0.9251786659322382,,,2.068598226163281
vary_B2,100,6,2.0,39,VI_best_tau_by_ELBO,8.273024559020996,,0.22600381076335907,4.314740690169466,1.5492145993644997,-1090.31484375,0.2,0.9751478384340253
vary_B2,100,6,2.0,4,GPmodel,7.93951416015625,,2.3447918480853507,3.5459329914712514,1.0347272828788479,,,1.5122591774475407
vary_B2,100,6,2.0,4,GPArealModel,7.841053485870361,,3.4331507547773814,5.220412006999992,1.2526988415951053,,,1.5205892137814099
vary_B2,100,6,2.0,4,VI_best_tau_by_ELBO,8.131680488586426,,0.2260679453611374,4.384012225478519,1.5953443011325643,-1102.292822265625,0.2,0.9910846362520361
vary_B2,100,6,2.0,40,GPmodel,7.965623378753662,,1.6766006757947785,2.624103366580566,1.0229396643602795,,,1.5651331915016866
vary_B2,100,6,2.0,40,GPArealModel,7.68596887588501,,1.9044574520969886,4.023806099933202,1.6616849370952629,,,2.1128359131901893
vary_B2,100,6,2.0,40,VI_best_tau_by_ELBO,8.144444465637207,,0.22599011659622192,4.048220916003218,1.648030639770875,-1097.3618286132812,0.2,0.9148579168148315
vary_B2,100,6,2.0,41,GPmodel,7.963476181030273,,1.3130054559192235,2.0968399547548873,1.0252523897730152,,,1.5969773357010981
vary_B2,100,6,2.0,41,GPArealModel,8.092753410339355,,1.0867423053837098,2.966252780461069,1.3318019950161457,,,2.729490483407414
vary_B2,100,6,2.0,41,VI_best_tau_by_ELBO,8.271079063415527,,0.22666335105895996,3.507496366051279,1.727186768639251,-1094.4252807617188,0.2,0.7950208801563073
vary_B2,100,6,2.0,42,GPmodel,7.95914363861084,,1.6696029084235169,2.428267846007251,1.106113820717721,,,1.4543984283664704
vary_B2,100,6,2.0,42,GPArealModel,8.0166654586792,,1.9098606741782922,3.258676153094449,1.950385379842891,,,1.7062376314421355
vary_B2,100,6,2.0,42,VI_best_tau_by_ELBO,8.102760314941406,,0.22622567415237427,3.3087943844554495,1.7202710834325894,-1095.4951782226562,0.2,0.7485342402550244
vary_B2,100,6,2.0,43,GPmodel,7.9120049476623535,,1.82593253675196,2.7967242458804824,1.1700102300668145,,,1.5316689908244936
vary_B2,100,6,2.0,43,GPArealModel,7.9810357093811035,,2.3512331556076416,3.9955626475410746,1.925129840121386,,,1.6993476967657342
vary_B2,100,6,2.0,43,VI_best_tau_by_ELBO,8.128089904785156,,0.2269558608531952,4.181094308315571,1.6566863676968404,-1106.7257446289063,0.2,0.9489238580521552
vary_B2,100,6,2.0,44,GPmodel,8.000978469848633,,1.7805671789883357,2.7064006943715295,1.2286508381835959,,,1.5199655066703095
vary_B2,100,6,2.0,44,GPArealModel,7.856118202209473,,2.275289676594096,4.17700315113815,1.6444465599588503,,,1.8358115865891624
vary_B2,100,6,2.0,44,VI_best_tau_by_ELBO,8.158904075622559,,0.2260179966688156,3.8511906161191907,1.7466686354636827,-1108.2457885742188,0.2,0.8704383878450012
vary_B2,100,6,2.0,45,GPmodel,7.896860599517822,,1.7162008366018517,3.254126140549793,0.9140440806573994,,,1.8961219870939443
vary_B2,100,6,2.0,45,GPArealModel,8.004651069641113,,1.4339968655744055,4.6653169233187635,1.0746659738242594,,,3.253366192993743
vary_B2,100,6,2.0,45,VI_best_tau_by_ELBO,8.178536415100098,,0.2267891764640808,5.6215901121332745,1.5575320933503636,-1110.8974853515624,0.2,1.274915791949325
vary_B2,100,6,2.0,46,GPmodel,8.00264835357666,,3.21172484704504,3.81012539546263,1.2914305620021918,,,1.1863175013165124
vary_B2,100,6,2.0,46,GPArealModel,7.441454887390137,,3.4532250643769595,6.140791758901972,1.19546939042465,,,1.7782773043812339
vary_B2,100,6,2.0,46,VI_best_tau_by_ELBO,8.122629165649414,,0.22543685138225555,4.585109087026705,1.494699348697133,-1096.3454833984374,0.2,1.0336525558234688
vary_B2,100,6,2.0,47,GPmodel,7.950002193450928,,2.4269269474634414,3.204789809970321,1.1396886845423255,,,1.320513505080934
vary_B2,100,6,2.0,47,GPArealModel,7.6279616355896,,3.2622702646215753,6.385125365667135,1.5121924319750975,,,1.9572643734984394
vary_B2,100,6,2.0,47,VI_best_tau_by_ELBO,8.152525901794434,,0.22586368024349213,4.889664925766883,1.4271871400333813,-1088.3089599609375,0.2,1.10439771529123
vary_B2,100,6,2.0,48,GPmodel,7.935557842254639,,1.8359165261470474,2.7246931437603386,0.9964723394108536,,,1.4841051349314478
vary_B2,100,6,2.0,48,GPArealModel,7.932162284851074,,2.136819801721655,3.9010514096058855,1.8923975356344187,,,1.82563424696026
