EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,Sigmasq_phi,results_path,n_correct_perm_s,n_correct_perm_x
vary_B2_annealed,81,12,2.0,62,GPArealModel,7.408094882965088,,0.4140943325526672,5.503169356858705,1.1787895325187314,,,13.28965147369839,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_62.pt,,
vary_B2_annealed,81,12,2.0,62,GPmodel,7.908762454986572,,0.5557915353795486,2.851488650132559,1.3192782379475838,,,5.130500320026077,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_62.pt,,
vary_B2_annealed,81,12,2.0,62,VI_best_tau_by_ELBO,8.203409194946289,,0.2240506261587143,2.7581745588860542,2.508379846375103,-2496.560546875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_62.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,63,GPArealModel,8.560636520385742,,0.229172767066357,6.603707131274164,1.3528005061572252,,,28.815409508766194,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_63.pt,,
vary_B2_annealed,81,12,2.0,63,GPmodel,7.952904224395752,,0.4046563752702647,3.370376540750458,1.0134966844010105,,,8.328984162178163,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_63.pt,,
vary_B2_annealed,81,12,2.0,63,VI_best_tau_by_ELBO,8.125473022460938,,0.22398674488067627,2.1588684597892187,3.5566455068059417,-2564.477978515625,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_63.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,64,GPArealModel,7.999446868896484,,0.33883609185745606,5.887565859724952,2.1313561163262555,,,17.37585222238301,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_64.pt,,
vary_B2_annealed,81,12,2.0,64,GPmodel,7.939332485198975,,0.49027643218170647,3.238549676596001,1.0621147863463578,,,6.605558546195279,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_64.pt,,
vary_B2_annealed,81,12,2.0,64,VI_best_tau_by_ELBO,8.227056503295898,,0.2240166813135147,2.7945752164502164,2.382323564487348,-2390.133349609375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_64.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,65,GPArealModel,7.5148024559021,,0.4046706059661943,5.593695220533744,0.7439697899266576,,,13.822835506369925,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_65.pt,,
vary_B2_annealed,81,12,2.0,65,GPmodel,7.9332780838012695,,0.6033938604355567,2.3571270163353315,1.0492685478413786,,,3.906448459110691,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_65.pt,,
vary_B2_annealed,81,12,2.0,65,VI_best_tau_by_ELBO,8.16875171661377,,0.2241094708442688,2.5575758682971292,2.0849448325731808,-2415.596142578125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_65.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,66,GPArealModel,8.072608947753906,,0.31484871874859566,6.059700032697111,2.873250257660052,,,19.246386190746218,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_66.pt,,
vary_B2_annealed,81,12,2.0,66,GPmodel,7.9511284828186035,,0.5095844720569744,3.039336217398519,1.0567571948378898,,,5.9643422907492045,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_66.pt,,
vary_B2_annealed,81,12,2.0,66,VI_best_tau_by_ELBO,8.058327674865723,,0.22405853867530823,3.306241826749639,2.353589355368094,-2387.95263671875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_66.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,67,GPArealModel,7.793294429779053,,0.27225426974520295,6.419994874247857,1.5529658170241736,,,23.580878567143117,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_67.pt,,
vary_B2_annealed,81,12,2.0,67,GPmodel,7.9282121658325195,,0.49542459022982327,2.92409471564147,1.0807730497685089,,,5.902199392817799,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_67.pt,,
vary_B2_annealed,81,12,2.0,67,VI_best_tau_by_ELBO,8.183368682861328,,0.22404974699020386,2.2627822287769273,3.329596235392831,-2488.7341796875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_67.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,68,GPArealModel,7.77487325668335,,0.5181344714577809,2.871694961444774,1.0955818438128253,,,5.542373880983458,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_68.pt,,
vary_B2_annealed,81,12,2.0,68,GPmodel,7.9499030113220215,,0.8878832089228004,1.6680670868339993,1.1291621502254794,,,1.8787010161592486,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_68.pt,,
vary_B2_annealed,81,12,2.0,68,VI_best_tau_by_ELBO,8.075479507446289,,0.22409604489803314,1.2042336983917619,2.433684692508632,-2297.536279296875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_68.pt,10.0,12.0
vary_B2_annealed,81,12,2.0,69,GPArealModel,8.018228530883789,,0.25691959582163115,7.455410284122577,0.7677084131718358,,,29.01845715691755,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_69.pt,,
vary_B2_annealed,81,12,2.0,69,GPmodel,7.936859607696533,,0.41142002865815724,3.4601065756036675,1.0898582013015223,,,8.410155885917305,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_69.pt,,
vary_B2_annealed,81,12,2.0,69,VI_best_tau_by_ELBO,8.03764820098877,,0.22405309975147247,4.2171926032486855,2.005111829592159,-2386.350048828125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_69.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,70,GPArealModel,8.013192176818848,,0.20962103259608666,4.432961154365449,6.378337850498955,,,21.14750175335319,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_70.pt,,
vary_B2_annealed,81,12,2.0,70,GPmodel,7.929417610168457,,0.4323611165304065,3.5967519576706533,0.9863418599852399,,,8.318860832199062,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_70.pt,,
vary_B2_annealed,81,12,2.0,70,VI_best_tau_by_ELBO,8.209296226501465,,0.2241520881652832,3.604175675360106,1.9249012415690707,-2364.015966796875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_70.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,71,GPArealModel,7.913365840911865,,0.7450997576781052,3.7040648977869024,1.8428348364782945,,,4.971233528956692,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_71.pt,,
vary_B2_annealed,81,12,2.0,71,GPmodel,7.918101787567139,,0.8447285006145523,2.0592844835929767,1.1891090717140205,,,2.4378063272339188,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_71.pt,,
vary_B2_annealed,81,12,2.0,71,VI_best_tau_by_ELBO,8.08296012878418,,0.22417661547660828,1.9141454152091708,2.6461449133393886,-2361.10341796875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_71.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,72,GPArealModel,8.051074028015137,,0.4958180807733146,5.262620170737727,1.7769296828358982,,,10.61401424193679,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_72.pt,,
vary_B2_annealed,81,12,2.0,72,GPmodel,7.914066791534424,,0.5664875095614386,2.9260631077553247,1.1279806954892642,,,5.165273829286394,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_72.pt,,
vary_B2_annealed,81,12,2.0,72,VI_best_tau_by_ELBO,8.011069297790527,,0.2241469919681549,4.111649720257421,2.2753440716959132,-2397.516845703125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_72.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,73,GPArealModel,7.560606479644775,,0.5248589477916904,5.547499005634943,0.7119530037069653,,,10.569504490636353,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_73.pt,,
vary_B2_annealed,81,12,2.0,73,GPmodel,7.990523338317871,,0.6048476990647241,2.629682759026267,1.0848279522639355,,,4.347677544433987,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_73.pt,,
vary_B2_annealed,81,12,2.0,73,VI_best_tau_by_ELBO,8.0725679397583,,0.22412437200546265,3.5147525659174654,2.47286697290185,-2384.698095703125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_73.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,74,GPArealModel,7.949257850646973,,0.4088119952410948,5.553450048181312,1.0944325319393344,,,13.584361791796724,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_74.pt,,
vary_B2_annealed,81,12,2.0,74,GPmodel,7.940211296081543,,0.6530947765623522,2.496647472883402,1.1933143412817893,,,3.822795040598587,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_74.pt,,
vary_B2_annealed,81,12,2.0,74,VI_best_tau_by_ELBO,8.080418586730957,,0.22406676411628723,2.7779327876984126,2.3808182571087144,-2375.90498046875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_74.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,75,GPArealModel,8.107398986816406,,0.4686818790064037,6.276132610477802,0.9741905931246684,,,13.391028950773773,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_75.pt,,
vary_B2_annealed,81,12,2.0,75,GPmodel,8.006756782531738,,0.5394942958453758,3.3159504585161343,1.1395618309471498,,,6.146405039037739,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_75.pt,,
vary_B2_annealed,81,12,2.0,75,VI_best_tau_by_ELBO,8.288291931152344,,0.22409218549728394,3.220005982980313,2.6690866332328387,-2500.76669921875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_75.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,76,GPArealModel,7.7216267585754395,,0.7034825152578245,2.7704937798700464,0.7809129502170206,,,3.938255350745523,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_76.pt,,
vary_B2_annealed,81,12,2.0,76,GPmodel,7.924121856689453,,0.8689428202695079,1.7878703862298686,1.0715134598479468,,,2.057523630467825,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_76.pt,,
vary_B2_annealed,81,12,2.0,76,VI_best_tau_by_ELBO,8.111466407775879,,0.2241467535495758,1.2873552519374227,2.46491944315605,-2314.6056640625,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_76.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,77,GPArealModel,7.755064487457275,,0.20309360131994753,5.747175326583802,4.018243798527483,,,28.298160499551514,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_77.pt,,
vary_B2_annealed,81,12,2.0,77,GPmodel,7.9209136962890625,,0.3918544795714502,3.5306997015765273,1.0350489965081593,,,9.010231822379216,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_77.pt,,
vary_B2_annealed,81,12,2.0,77,VI_best_tau_by_ELBO,8.195455551147461,,0.22388014197349548,2.3553498251810194,2.2999274875669964,-2467.397119140625,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_77.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,78,GPArealModel,7.565271377563477,,0.20610480062542216,6.229433409914487,5.46101059066631,,,30.22459152339663,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_78.pt,,
vary_B2_annealed,81,12,2.0,78,GPmodel,7.9764251708984375,,0.40038600765275567,3.8044421166229845,1.2880825597804888,,,9.501935741776665,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_78.pt,,
vary_B2_annealed,81,12,2.0,78,VI_best_tau_by_ELBO,8.116199493408203,,0.22405920922756195,3.9523204079216914,2.186651220028731,-2426.879833984375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_78.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,79,GPArealModel,8.058317184448242,,0.3353958430039161,4.099040867976841,0.9838610491425718,,,12.221501707547937,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_79.pt,,
vary_B2_annealed,81,12,2.0,79,GPmodel,7.895899772644043,,0.7429866229289813,2.1048525348251705,1.2101501883752164,,,2.83296154986947,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_79.pt,,
vary_B2_annealed,81,12,2.0,79,VI_best_tau_by_ELBO,8.140746116638184,,0.22402960062026978,1.5794743412279684,2.4943051468930375,-2352.218359375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_79.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,80,GPArealModel,7.758597373962402,,0.9970385493027412,3.0573031594737756,1.3870679044242102,,,3.0663841048190554,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_80.pt,,
vary_B2_annealed,81,12,2.0,80,GPmodel,7.938408851623535,,0.8518569178410564,1.9363852998230227,1.0304892955795606,,,2.2731344422612563,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_80.pt,,
vary_B2_annealed,81,12,2.0,80,VI_best_tau_by_ELBO,8.059206008911133,,0.2241942137479782,1.4468376868976758,2.626432986191636,-2327.036279296875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_80.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,81,GPArealModel,8.029802322387695,,0.5867428245230383,5.186453938263785,1.136217490037171,,,8.839399003268323,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_81.pt,,
vary_B2_annealed,81,12,2.0,81,GPmodel,7.932139873504639,,0.7274946435522319,2.4586740533320817,1.0558736824858819,,,3.3796455755698718,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_81.pt,,
vary_B2_annealed,81,12,2.0,81,VI_best_tau_by_ELBO,8.036611557006836,,0.224094957113266,2.7053738013908215,2.6759068181012933,-2373.987744140625,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_81.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,82,GPArealModel,7.5878825187683105,,0.8412120129085154,3.749874558167625,2.0087529703297395,,,4.457704479519167,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_82.pt,,
vary_B2_annealed,81,12,2.0,82,GPmodel,7.955804347991943,,0.873345232723741,2.0685408933587666,1.0920077374483055,,,2.368526003064693,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_82.pt,,
vary_B2_annealed,81,12,2.0,82,VI_best_tau_by_ELBO,8.011051177978516,,0.22417259216308594,2.3356522414837144,2.7269116246167027,-2375.0451171875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_82.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,83,GPArealModel,8.259750366210938,,0.6388989439288966,3.7219495671105043,0.5311836531459141,,,5.825568507317367,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_83.pt,,
vary_B2_annealed,81,12,2.0,83,GPmodel,7.943256855010986,,0.7719592280282084,2.0617994248298577,1.1160633974722192,,,2.670865701153995,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_83.pt,,
vary_B2_annealed,81,12,2.0,83,VI_best_tau_by_ELBO,8.168721199035645,,0.22410452365875244,1.808411286211928,2.561533150783988,-2346.259228515625,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_83.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,84,GPArealModel,8.21350383758545,,1.1573531988954493,3.5858828960530165,1.662684196628934,,,3.098347936891952,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_84.pt,,
vary_B2_annealed,81,12,2.0,84,GPmodel,7.9800896644592285,,0.8278933628403782,2.248000578100882,1.0333461519764326,,,2.7153262473180466,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_84.pt,,
vary_B2_annealed,81,12,2.0,84,VI_best_tau_by_ELBO,8.368157386779785,,0.22418706119060516,1.7237072977865389,2.847866670934472,-2362.0912109375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_84.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,85,GPArealModel,8.074316024780273,,0.6488579317191974,3.453145615585147,0.49735402230515047,,,5.321882413359394,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_85.pt,,
vary_B2_annealed,81,12,2.0,85,GPmodel,7.973560810089111,,0.7968905148951485,1.8540790972032801,1.0882599223454021,,,2.326642195568399,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_85.pt,,
vary_B2_annealed,81,12,2.0,85,VI_best_tau_by_ELBO,8.184725761413574,,0.2241804301738739,1.7399062119521103,2.4990586166995206,-2336.30361328125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_85.pt,9.0,12.0
vary_B2_annealed,81,12,2.0,86,GPArealModel,8.127495765686035,,0.5053701928218917,2.862039986928998,2.4277801345287973,,,5.6632544372035625,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_86.pt,,
vary_B2_annealed,81,12,2.0,86,GPmodel,7.943413257598877,,0.8890586156921914,2.0079681671942695,1.0926746367651734,,,2.2585329378209025,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_86.pt,,
vary_B2_annealed,81,12,2.0,86,VI_best_tau_by_ELBO,8.221588134765625,,0.22411493957042694,1.299644820937371,2.6257593472995255,-2338.0919921875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_86.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,87,GPArealModel,8.236855506896973,,0.500039041614169,4.390092635940546,0.7376497342187291,,,8.779499740198183,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_87.pt,,
vary_B2_annealed,81,12,2.0,87,GPmodel,7.941531658172607,,0.646734485219785,2.4754585581717334,1.174131545525766,,,3.827627279424381,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_87.pt,,
vary_B2_annealed,81,12,2.0,87,VI_best_tau_by_ELBO,8.2772216796875,,0.22405396401882172,2.2198663733959494,2.5549308857065554,-2374.313818359375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_87.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,88,GPArealModel,7.752071857452393,,0.35521652623431965,6.087946861402239,0.8268224520403092,,,17.138692633310384,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_88.pt,,
vary_B2_annealed,81,12,2.0,88,GPmodel,7.919546127319336,,0.5352603756858045,2.5916923999151185,1.078809015387631,,,4.84192837288675,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_88.pt,,
vary_B2_annealed,81,12,2.0,88,VI_best_tau_by_ELBO,8.08854866027832,,0.22405390441417694,2.3678852459544424,3.1734182042845545,-2498.04677734375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_88.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,89,GPArealModel,7.625709533691406,,0.3871548865669739,5.2115912132274325,0.9038757518276026,,,13.461256448137016,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_89.pt,,
vary_B2_annealed,81,12,2.0,89,GPmodel,7.939963340759277,,0.5753788265145597,2.5406733259206926,1.1284936225298696,,,4.41565314683404,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_89.pt,,
vary_B2_annealed,81,12,2.0,89,VI_best_tau_by_ELBO,8.011574745178223,,0.22407230734825134,3.041196503459338,2.3147555956568233,-2361.600146484375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_89.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,90,GPArealModel,7.739826679229736,,0.5544981448852301,4.1197690846359185,0.5057856913332667,,,7.4297256404502985,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_90.pt,,
vary_B2_annealed,81,12,2.0,90,GPmodel,7.9589033126831055,,0.7382379659943012,1.9066607936589144,0.981378762093136,,,2.5827184207343143,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_90.pt,,
vary_B2_annealed,81,12,2.0,90,VI_best_tau_by_ELBO,8.10558032989502,,0.22414398193359375,1.9187501660820578,2.2253833173894555,-2301.880224609375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_90.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,91,GPArealModel,8.177170753479004,,0.5886216514601771,5.279055459288568,0.6957866489840742,,,8.968503700455061,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_91.pt,,
vary_B2_annealed,81,12,2.0,91,GPmodel,7.985630512237549,,0.7558554607259335,2.464709276986264,1.1828520007747405,,,3.260820891098842,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_91.pt,,
vary_B2_annealed,81,12,2.0,91,VI_best_tau_by_ELBO,8.087361335754395,,0.22412100434303284,3.069548472206117,2.8558285441307203,-2413.5958984375,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_91.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,92,GPArealModel,7.9632568359375,,0.4173474131767206,4.844738434223966,1.3655070863577756,,,11.60840652478783,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_92.pt,,
vary_B2_annealed,81,12,2.0,92,GPmodel,7.908457279205322,,0.5828664533677883,2.672314538798504,1.097328620467927,,,4.584780138499883,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_92.pt,,
vary_B2_annealed,81,12,2.0,92,VI_best_tau_by_ELBO,8.007713317871094,,0.224126398563385,3.409963594812925,2.274542348307694,-2372.074658203125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_92.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,93,GPArealModel,7.673523426055908,,0.776921529565744,3.7192688647665246,1.4182729783469632,,,4.7871872811214145,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_93.pt,,
vary_B2_annealed,81,12,2.0,93,GPmodel,7.93370246887207,,0.8962872543197189,1.927324702651788,1.244438309364814,,,2.15034264223095,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_93.pt,,
vary_B2_annealed,81,12,2.0,93,VI_best_tau_by_ELBO,7.964353084564209,,0.22418305277824402,2.0050811295754096,2.7120802452136155,-2361.2982421875,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_93.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,94,GPArealModel,7.426476955413818,,0.5394675424123496,4.198574543673135,0.8083655952474025,,,7.782812150103175,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_94.pt,,
vary_B2_annealed,81,12,2.0,94,GPmodel,7.939268589019775,,0.6411067266361938,2.500532992747792,1.08828223625322,,,3.900338101064348,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_94.pt,,
vary_B2_annealed,81,12,2.0,94,VI_best_tau_by_ELBO,8.051237106323242,,0.22410465776920319,2.5517073839478974,2.5403521523429444,-2371.4126953125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_94.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,95,GPArealModel,7.5998215675354,,0.5284932876935091,3.0395376723885175,2.3674838656712955,,,5.751326919692586,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_95.pt,,
vary_B2_annealed,81,12,2.0,95,GPmodel,7.937930583953857,,0.8520957316964107,2.0523572582707024,1.072776474562744,,,2.4085993884568913,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_95.pt,,
vary_B2_annealed,81,12,2.0,95,VI_best_tau_by_ELBO,8.087430000305176,,0.2240653932094574,1.5992204913452122,2.7893013561958875,-2362.61494140625,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_95.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,96,GPArealModel,7.3657450675964355,,0.2756267691973559,5.597780319823474,0.39170056812234777,,,20.30927669371373,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_96.pt,,
vary_B2_annealed,81,12,2.0,96,GPmodel,7.9591546058654785,,0.527750772344595,2.9252616431861393,1.1609896461030051,,,5.542884627511429,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_96.pt,,
vary_B2_annealed,81,12,2.0,96,VI_best_tau_by_ELBO,8.14734935760498,,0.22403550148010254,2.521043351644635,2.481594836679937,-2462.093408203125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_96.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,97,GPArealModel,8.265239715576172,,0.3953978667597967,6.626403905416798,1.2406302533874332,,,16.758825634844214,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_97.pt,,
vary_B2_annealed,81,12,2.0,97,GPmodel,7.975807189941406,,0.47126682420145577,3.6921522891632113,1.2042089630873312,,,7.834526216479224,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_97.pt,,
vary_B2_annealed,81,12,2.0,97,VI_best_tau_by_ELBO,8.160544395446777,,0.22407516837120056,4.9645294019596475,2.297961176658163,-2438.7392578125,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_97.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,98,GPArealModel,8.283117294311523,,0.5106892014894617,5.139035914671142,2.24264249899774,,,10.062942195924204,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_98.pt,,
vary_B2_annealed,81,12,2.0,98,GPmodel,7.924232482910156,,0.8462153011540101,2.26228084327637,1.3601547385775523,,,2.6734104668058203,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_98.pt,,
vary_B2_annealed,81,12,2.0,98,VI_best_tau_by_ELBO,8.25741958618164,,0.22416077554225922,2.4747291050653213,2.807277474199907,-2584.752197265625,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_98.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,99,GPArealModel,8.121421813964844,,0.3544562723084659,3.78834077865876,4.183288860493252,,,10.687752128031052,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_99.pt,,
vary_B2_annealed,81,12,2.0,99,GPmodel,7.914383888244629,,0.626913733683487,2.495830778597594,0.9372361516027369,,,3.9811391017598545,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_99.pt,,
vary_B2_annealed,81,12,2.0,99,VI_best_tau_by_ELBO,7.929849624633789,,0.22405345737934113,2.6317566710633113,2.503503576501623,-2353.487744140625,0.9,,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_99.pt,12.0,12.0
vary_B2_annealed,81,12,2.0,100,GPArealModel,7.834728240966797,,0.35365548398786917,4.454825090190241,0.5611779040403223,,,12.596510705721297,../data/results/vary_B2_annealed/B_81_n_12/phi_2.0/results_seed_100.pt,,
